Virtual,Offset,loc,Import,Imports,var,Forwarder,UINT,LONG,BOOL,WORD,BYTES,large,short,dd,db,dw,XREF,ptr,DATA,FUNCTION,extrn,byte,word,dword,char,DWORD,stdcall,arg,locret,asc,align,WinMain,unk,cookie,off,nullsub,DllEntryPoint,System32,dll,CHUNK,BASS,HMENU,DLL,LPWSTR,void,HRESULT,HDC,LRESULT,HANDLE,HWND,LPSTR,int,HLOCAL,FARPROC,ATOM,HMODULE,WPARAM,HGLOBAL,entry,rva,COLLAPSED,config,exe,Software,CurrentVersion,__imp_,INT_PTR,UINT_PTR,---Seperator,PCCTL_CONTEXT,__IMPORT_,INTERNET_STATUS_CALLBACK,.rdata:,.data:,.text:,case,installdir,market,microsoft,policies,proc,scrollwindow,search,trap,visualc,___security_cookie,assume,callvirtualalloc,exportedentry,hardware,hkey_current_user,hkey_local_machine,sp-analysisfailed,unableto
18,60,19436,3,0,13175,0,24,2,27,44,3,0,0,4625,53196,3280,1323,558,2,0,0,279,0,0,13,0,96,3745,0,0,451,0,177,0,185,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1009,0,0,0,0,0,0,155,0,0,0,1,0,0,0,0,0,0,0,0,0,11,81,69172,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
23,5,1767,4,0,1675,0,4,1,1,1,56,1,2,285,886,375,165,74,1,0,0,7,0,0,13,0,4,184,0,0,255,0,6,0,41,0,2,0,2,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,30,13,6208,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
12,4,145,10,0,260,0,13,4,17,19,5,1,1,30898,20009,3381,10,111,15,8,0,1,0,0,0,0,28,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0
15,5,2389,32,0,435,8,18,5,24,28,29,37,2,931,2947,1380,709,247,3,16,0,5,5,0,191,0,70,297,0,10,446,0,73,5,337,0,7,0,7,0,0,0,3,0,74,0,0,0,0,0,36,112,0,0,0,1,0,0,4,0,0,0,1,0,0,18,0,0,0,0,0,0,169,36,12626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,173,0,0,272,0,0,0,0,0,4,0,0,31259,2,7,1,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0
12,4,728,10,0,444,0,13,4,17,19,5,6,1,41406,23714,3663,72,146,15,6,0,17,0,0,0,0,28,0,0,0,3798,0,8,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
18,247,7407,28,0,7346,7,17,6,45,37,704,17,4,2000,25555,2943,683,807,3,2,0,39,42,0,288,0,55,2903,0,16,723,1,46,65,233,0,0,0,2,0,0,0,1,2,94,0,0,0,3,0,18,216,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,141,134,176984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,36,4,0,26,0,5,0,10,6,2,0,0,220,2443,71,36,0,2,0,0,0,0,0,1,0,10,0,0,0,30,0,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,35,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,7038,5,0,4489,0,0,0,0,0,10,38,1,2616,87143,2529,477,282,1,8,0,2,1,0,0,0,0,821,0,0,118,0,19,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0
12,4,198,10,0,282,0,13,4,17,19,3,5,5,31712,20280,3482,11,129,15,0,0,0,1,0,0,0,28,0,0,0,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
3,3,32,4,0,36,0,5,0,10,6,2,0,0,269,2493,106,57,1,2,0,0,0,0,0,0,0,10,0,0,0,48,0,34,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,44,1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,147,2092,7,0,968,2,13,4,18,16,201,6,3,89215,66364,706,305,103,2,0,0,109,26,0,48,0,33,279,0,1,327,57,33,1,65,0,0,0,3,0,0,0,1,0,95,0,0,0,2,0,0,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78,86,8997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,7,2243,23,0,547,6,83,7,74,41,12,0,0,1709,1425305,4173,442,8,2,4,0,168,0,0,228,0,55,61,0,5,702,14,7,0,515,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,1,238,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,48,89,10176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,20,16,0,20,4,9,0,6,9,2,0,0,249,1066,128,104,0,2,0,2,0,0,0,0,0,8,0,0,1,47,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,28,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,2405,26,0,628,7,10,4,5,17,19,20,0,764,7339,1311,427,103,2,14,0,3,34,0,47,0,80,576,0,0,191,0,41,0,248,0,6,0,6,0,0,0,0,0,76,0,0,0,0,4,7,189,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,171,63,11117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,11,167,7,0,12,2,1,2,3,1,12,1,0,115,548,140,62,8,2,0,0,1,1,0,0,0,4,13,0,0,24,0,11,4,7,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,19,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,139,16,0,31,4,9,0,6,9,2,0,0,352,1094,170,72,0,2,0,0,0,0,0,0,0,8,0,0,0,67,0,26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,37,1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,44,16,0,26,4,2,0,8,9,1,0,0,278,784296,176,196,1,2,0,0,1,0,0,0,0,12,2,0,0,76,0,34,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,34,2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,79,2469,4,0,615,1,19,5,13,15,15,11,0,653,5359,873,280,154,2,16,0,10,7,0,15,0,17,354,0,1,176,0,24,32,107,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,77,8404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,979,4,0,1344,0,36,6,51,10,15,10,1,225,1470,638,147,119,1,0,0,17,6,0,3,0,41,253,0,0,188,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,49,5371,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
10,3,289,27,0,490,7,9,2,21,11,7,0,8,7761,782,185,55,6,2,0,0,0,2,0,2,0,19,0,0,0,52,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,16,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,516,20,0,1576,5,4,3,27,4,14,1,14,3189,4461,1504,75,34,2,4,0,3,0,0,0,0,19,48,0,0,52,1,1,0,6,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,1911,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12,11,6239,23,0,2363,6,1,1,5,3,56,6,0,2700,2082,1596,670,708,2,0,0,49,12,0,29,0,6,1007,0,0,551,0,55,137,164,0,5,0,3,0,0,0,0,0,39,0,0,0,0,0,0,342,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,78,40,27754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,195,12,0,41,3,1,0,3,1,84,4,0,235,764,171,137,16,2,4,0,1,0,0,10,0,17,39,0,0,47,0,17,5,18,0,2,0,32,0,0,0,0,0,32,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,24,19,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,147,2091,28,0,2123,7,15,6,34,31,257,7,5,1168,25507,1009,400,183,3,2,0,17,15,0,139,0,44,285,0,13,496,1,14,48,171,0,0,0,2,0,0,0,1,3,71,0,0,0,3,0,20,122,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,89,90,206017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,31,16,0,38,4,2,0,9,9,3,0,0,277,784306,175,190,1,2,0,0,1,0,0,0,0,11,2,0,0,78,0,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,36,2647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2,7025,9,0,4614,0,0,0,0,0,16,38,0,3132,299,2586,785,267,0,8,0,1,3,0,29,0,0,898,0,11,220,0,7,0,208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
8,4,25,4,0,0,0,2,1,15,5,17,0,0,134,2384,4,44,2,3,0,0,0,0,0,0,0,14,0,0,0,75,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,11,882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11,5,2333,4,0,110,0,5,0,10,2,215,0,44,560,508566,1115,390,173,2,412,3,0,0,0,1,0,5,96,0,2,9,0,159,0,79,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12907,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
25,2,533,16,0,102,4,20,6,43,37,67,9,2,492,584508,660,117,41,3,6,0,72,0,0,27,0,46,62,0,1,239,60,16,0,38,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,25,16,0,15,4,9,0,8,8,2,0,0,208,1052,113,99,0,2,0,2,0,0,0,0,0,7,0,0,1,41,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,23,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,11,16,0,19,4,7,0,10,8,2,0,0,204,1060,130,48,1,2,0,0,0,0,0,0,0,7,8,0,0,54,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,22,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,44,16,0,36,4,2,0,8,9,1,0,0,289,784309,180,213,1,2,0,0,1,0,0,0,0,12,1,0,0,81,0,37,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,31,2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,151,2343,28,0,4090,7,14,5,37,31,261,10,4,1148,25573,1084,402,328,3,2,0,22,26,0,181,0,48,1900,0,13,499,1,18,50,187,0,0,0,2,0,0,0,1,2,67,0,0,0,3,0,18,154,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,90,91,107251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,30,4,0,45,0,3,0,13,8,3,0,0,263,2499,122,60,1,2,0,0,1,0,0,0,0,12,0,0,0,42,0,38,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,38,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4,1404,12,0,364,3,13,2,23,19,66,0,1,641,140867,1891,187,2,2,0,0,92,0,0,10,0,19,104,0,1,119,4,2,0,198,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,154,5986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,977,0,0,63,0,0,0,1,0,22,0,5,669,42319,93,40,49,2,32,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,2355,1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,285,5,0,282,0,0,0,0,0,6,0,0,19528,11833,87,28,9,15,0,0,0,1,0,0,0,0,37,0,0,39,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
12,4,627,10,0,302,0,13,4,17,19,6,1,2,44314,27728,4858,67,186,15,4,0,24,0,0,0,0,28,1,0,0,157,0,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
11,3,315,23,0,513,6,8,3,25,17,7,0,6,66106,926,192,53,1,2,0,0,0,2,0,0,0,23,0,0,0,59,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,16,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,300,8,0,675,0,9,2,11,11,2,4,3,9012,3369,429,19,50,15,0,0,1,0,0,0,0,23,13,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
16,3,17820,48,0,21332,12,12,12,11,29,167,1963,1750,7215,34709,7291,7432,1965,4,256,0,102,116,0,537,0,100,3387,0,110,4669,0,390,180,6179,22,2,0,12,0,0,0,6,3,4122,0,0,0,0,0,0,551,0,0,0,1,0,0,4,0,0,1,2,7,0,81,0,0,0,0,0,0,2216,133,114426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,501,32,0,1110,8,8,2,29,17,8,0,3,58264,737,260,66,22,2,0,0,0,0,0,2,0,40,0,0,0,74,5,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,16,2953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,6,2523,24,0,919,6,79,8,118,54,13,0,1,1334,1471029,3871,467,16,2,4,0,463,0,0,31,0,89,76,0,0,469,28,6,0,1039,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,44,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,51,111,12913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,165,1879,4,0,100,0,15,4,40,29,514,13,3,601,904380,558,344,310,2,0,0,4,1,0,120,0,43,57,0,1,390,11,52,1,26,0,0,0,3,0,0,0,1,0,69,0,0,0,2,1,0,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,234,6066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,53,15,0,26,4,2,0,8,9,1,0,0,285,784312,158,190,1,2,0,0,1,0,0,0,0,12,2,0,0,72,0,35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,34,2530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,560,20,0,1574,5,4,3,27,4,16,1,12,3186,4440,1504,86,36,2,8,0,3,0,0,0,0,19,48,0,0,53,1,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,1963,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18,112,519,28,0,301,7,23,5,58,35,162,18,2,559,3091715,595,184,24,4,0,0,4,0,0,39,0,61,50,0,0,277,14,17,1,34,0,0,0,3,0,0,0,1,0,57,0,0,0,1,1,1,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,62,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,496,20,0,1574,5,4,3,27,4,14,1,12,3317,5047,1520,58,27,2,4,0,3,0,0,0,0,19,48,0,0,58,1,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,1924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,28,4,0,44,0,3,0,13,8,2,0,0,262,2511,115,60,1,2,0,0,1,0,0,0,0,13,0,0,0,47,0,32,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,36,1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,280,16,0,415,4,17,2,40,23,49,2,1,311,13696,347,97,7,3,0,0,5,1,0,11,0,44,54,0,0,128,2,3,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,56,114,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
19,11,4015,18,0,1131,5,20,6,15,27,18,76,0,1440,9986,1582,675,249,4,22,0,22,13,0,21,0,55,701,0,3,496,0,83,97,178,1,3,0,5,0,0,0,5,0,0,0,0,0,1,0,0,74,0,0,0,1,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,186,86,16615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,155,1981,7,0,1082,2,13,4,18,19,306,30,50,100014,80788,865,466,269,2,0,0,49,20,0,57,0,40,434,0,3,485,76,131,1,84,1,0,0,2,0,0,0,1,0,105,0,0,0,2,0,0,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,104,110,10089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,531,24,0,1450,6,11,9,23,13,18,1,10,3260,6080,1395,81,31,2,4,0,3,0,0,0,0,22,48,0,0,71,2,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,1876,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,31,16,0,40,4,2,0,12,9,2,0,0,281,784350,185,191,1,2,0,0,1,0,0,0,0,9,0,0,0,70,0,34,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,31,2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,11,11049,12,0,3644,3,1,1,4,6,333,11,6,5966,11849,2744,2206,679,2,0,0,35,1,0,27,0,5,1477,0,3,1489,0,64,136,1320,0,5,0,4,0,0,0,0,0,21,0,0,0,0,0,0,172,0,0,0,0,0,0,223,0,0,0,1,0,0,0,0,0,0,0,0,0,156,55,45843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,668,0,0,68,0,0,0,1,0,43,0,1,574,102589,70,31,39,2,78,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1394,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,19,16,0,16,4,8,0,7,9,2,0,0,208,1060,112,97,0,2,0,2,0,0,0,0,0,8,0,0,1,35,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,23,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,27966,3,0,10893,1,14,6,15,20,12,10,1,9296,12688,4820,1931,5689,2,12,0,404,118,0,7,0,12,5750,0,1,1037,0,190,0,274,2,4,0,3,0,0,0,0,0,0,0,0,0,2,0,1,101,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,117,194,102390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,147,2096,32,0,2123,8,15,5,34,30,257,7,5,1173,25491,1009,396,184,3,2,0,17,15,0,137,0,46,285,0,12,497,1,14,48,170,0,0,0,2,0,0,0,1,3,71,0,0,0,3,0,20,122,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,90,90,213688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,168,3119,4,0,669,0,12,4,18,22,615,16,19,997,893137,1013,403,397,2,0,0,6,15,0,128,0,40,216,0,2,480,10,89,1,40,0,0,0,3,0,0,0,1,0,88,0,0,0,1,0,0,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,360,137,11140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,44,16,0,42,4,2,0,9,9,1,0,0,276,784304,166,195,1,2,0,0,1,0,0,0,0,11,2,0,0,74,0,34,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,37,2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,52,34114,39,0,13954,10,21,17,64,60,772,255,3414,6055,9079,8190,2661,3273,8,1414,0,22,27,0,1158,0,389,6524,0,28,1038,0,5,314,2161,1,0,0,71,0,0,0,3,10,2909,11,0,0,0,4,5,6759,0,0,0,4,0,0,9,0,0,3,21,1,0,1707,0,0,0,0,0,0,0,117,97768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,170,10,0,227,0,13,4,17,19,2,2,2,41998,26228,4500,11,163,15,0,0,1,0,0,1,0,28,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
10,3,897,40,0,1612,10,10,3,20,12,7,0,14,6875,1021,206,68,8,2,0,0,0,0,0,0,0,33,0,0,0,67,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,15,3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,36,16,0,27,4,7,0,12,7,2,0,0,153,2813,194,130,1,3,0,2,0,0,0,0,0,11,14,0,0,63,0,35,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,41,1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,149,8640,15,0,5210,4,25,4,34,33,27,7,0,2697,438217,2600,689,538,7,26,0,26,11,0,18,0,33,990,0,1,336,0,36,0,265,1,0,0,6,0,0,0,2,3,7,0,0,0,3,0,5,78,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,96,0,28519,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
18,3,1100,4,0,124,1,13,0,10,12,3,10,0,237,1733,413,145,56,2,0,0,20,0,0,5,0,11,140,0,1,108,0,24,0,58,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,55,3668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,87,716,28,0,362,7,32,6,74,44,197,0,14,91843,90806,1068,202,185,4,0,0,14,7,0,24,0,72,160,0,0,686,8,90,1,17,0,0,0,2,0,0,0,1,0,1,0,0,0,1,1,1,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,71,5186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
