byte_filesize,byte_offset
1691808,4198400
210394,268439552
1752695,4198400
1589943,4198400
263673,1531580416
2583386,4198400
215545,4198400
259374,4198400
1768316,4198400
368871,268439552
1560420,4198400
1553252,4198400
847351,4198400
1558708,4198400
617040,4198400
2736795,4198400
155208,268439552
1558947,4198400
182734,4198400
1706500,4198400
27685,4198400
413054,268439552
1775230,4198400
1492414,4198400
844778,268439552
1639770,4198400
263164,1303646208
2062221,4198400
1124339,4198400
130226,4198400
1554142,4198400
248940,4198400
1121907,4198400
1798141,4198400
197479,1647841280
272832,4198400
372735,268439552
1560747,4198400
2281531,4198400
1617685,4198400
199676,1861488640
224041,4198400
62561,2017398784
1556913,4198400
257814,4198400
139928,1629360128
1129163,4198400
1647793,4198400
1109264,4198400
235904,4198400
255282,4198400
489441,268439552
134581,4198400
201866,4198400
1102562,4198400
1089012,4198400
1127033,4198400
114047,4198400
124129,4198400
139644,4198400
250665,4198400
1007365,4198400
127178,4198400
1779949,4198400
1759740,4198400
261386,4198400
1753826,4198400
1966462,4198400
136008,4198400
181925,4198400
1561756,4198400
659116,4198400
1770698,4198400
1505123,4198400
203058,4198400
1786267,4198400
753663,4198400
2306227,4198400
1557461,4198400
191509,4198400
2775263,4198400
1558353,4198400
1556182,4198400
1115764,4198400
1559518,4198400
2764858,4198400
1560647,4198400
1800636,4198400
207548,4198400
1768874,4198400
1535906,4198400
135797,4198400
136859,4198400
1558579,4198400
1554339,4198400
126664,4198400
1558984,4198400
1558685,4198400
1140441,4198400
486716,268439552
758973,4198400
1639773,4198400
1817482,4198400
1560417,4198400
2733543,4198400
1561653,4198400
954527,4198400
259719,4198400
274750,268439552
380369,1835667456
1809446,4198400
157804,4198400
173019,1728450560
206887,268439552
735923,4096
1560535,4198400
1488532,4198400
1889369,4198400
103810,4198400
1560208,4198400
140939,4198400
2045054,4198400
179670,268439552
1724861,4198400
258192,4198400
835226,4198400
230524,4198400
249707,268439552
182895,1784938496
127914,4198400
1786813,4198400
225737,4198400
1199882,4198400
192912,1636110336
183986,4198400
103099,4198400
164993,1890586624
2319210,4198400
136624,4198400
304656,1279791104
2306156,4198400
623510,4198400
775831,4198400
279080,4198400
1560836,4198400
1553432,4198400
218164,4198400
1557879,4198400
1459006,4198400
1560771,4198400
136917,4198400
786173,268439552
226449,1524240384
252455,4198400
1560768,4198400
788982,4198400
2736994,4198400
184161,4198400
1561065,4198400
153687,4198400
198148,268439552
270581,16781312
248078,4198400
1505116,4198400
435133,4198400
200751,4198400
1557592,4198400
196925,1681395712
139317,4198400
525034,4198400
1560176,4198400
1557767,4198400
223696,4198400
258380,4198400
214266,1613172736
94779,4198400
2184036,4198400
666301,4198400
661150,4198400
205974,4198400
1431370,4198400
649066,268439552
415734,4198400
140375,4198400
1639586,4198400
285648,4198400
1561033,4198400
1559330,4198400
894035,4198400
294398,4198400
1556467,4198400
1558387,4198400
345990,1835667456
1559220,4198400
135740,4198400
115586,4198400
2224670,4198400
1556183,4198400
260705,4198400
971414,4198400
1754246,4198400
1505890,4198400
1492410,4198400
1557111,4198400
1554197,4198400
443421,593956864
400862,4198400
238877,4198400
1492540,4198400
1849028,4198400
288722,268439552
216068,4198400
1122985,4198400
226105,4198400
210176,4198400
1561207,4198400
2845763,4198400
2736071,4198400
1639618,4198400
1505177,4198400
1560888,4198400
2737029,4198400
1558170,4198400
1557775,4198400
492214,1732841472
2078828,4198400
122095,4198400
1553718,4198400
2737483,4198400
141152,4198400
1560021,4198400
200368,4198400
2061860,4198400
855132,4198400
208297,4198400
149009,268439552
1491924,4198400
2925125,4198400
1497775,4198400
173454,4198400
815139,4198400
1786531,4198400
1558883,4198400
1558110,4198400
266307,1749221376
183008,1830621184
2735948,4198400
218507,4198400
1560595,4198400
1558424,4198400
243555,268439552
379439,964628480
1560262,4198400
1816203,4198400
259464,4198400
163511,398462976
123367,268439552
261134,4198400
183641,4198400
1559860,4198400
1466364,4198400
1558575,4198400
983400,4198400
631628,4198400
198401,4198400
318543,343937024
106122,2085359616
141849,268439552
1113958,4198400
140372,4198400
1130841,4198400
1639926,4198400
212169,4198400
1639955,4198400
1561543,4198400
939028,4198400
225106,4198400
1320459,4198400
1560842,4198400
1559817,4198400
207104,4198400
132240,4198400
32069,4198400
1742325,4198400
226460,1593315328
2357224,4198400
2139762,4198400
247419,4198400
124752,4198400
1557111,4198400
1724734,4198400
215214,4198400
2736557,4198400
1793374,4198400
1556453,4198400
1560337,4198400
1560316,4198400
139637,4198400
565601,4198400
1559680,4198400
1127721,4198400
2095409,268439552
339339,268439552
296699,268439552
820950,4198400
1257764,4198400
2110008,4198400
1489669,4198400
1558845,4198400
216941,4198400
157868,268439552
1505352,4198400
1127862,4198400
1491628,4198400
1561203,4198400
1558766,4198400
493624,268439552
1559172,4198400
2735941,4198400
136797,4198400
1082181,4198400
1561539,4198400
260724,4198400
155900,268439552
193460,1747456000
2735146,4198400
125885,4198400
275288,4198400
191715,1836584960
135753,4198400
1559267,4198400
259988,4198400
162311,4198400
73808,184553472
1559125,4198400
1560941,4198400
1489936,4198400
1845700,4198400
1557500,4198400
227474,1263996928
2733309,4198400
179995,268439552
343128,268439552
952035,4198400
251817,268439552
263022,4198400
176349,4198400
2027766,4198400
136322,4198400
88630,268439552
1560903,4198400
1553568,4198400
1553130,4198400
678978,4198400
162984,268439552
196355,4198400
504173,268439552
1559306,4198400
139595,4198400
98924,4198400
2146842,4198400
1557797,4198400
1560843,4198400
1505354,4198400
1757433,4198400
2736872,4198400
215815,4198400
1633901,4198400
1734483,4198400
2736929,4198400
1559486,4198400
1561295,4198400
2214905,4198400
490830,4198400
684138,268439552
221939,4198400
243419,4198400
1136589,4198400
115791,4198400
1558714,4198400
1492015,4198400
751292,4198400
1558984,4198400
216316,4198400
1996034,4198400
1741048,4198400
1632471,4198400
221978,4198400
1557320,4198400
180053,4198400
1561437,4198400
1746376,4198400
907898,16781312
1560879,4198400
175215,268439552
1559179,4198400
150737,1834352640
2386075,4198400
1561507,4198400
213743,4198400
1505535,4198400
1678292,4198400
138795,4198400
1553186,4198400
1666452,4198400
2065855,4198400
273251,5509120
2736795,4198400
219864,4198400
996798,4194304
163589,4198400
143688,4198400
2735081,4198400
1615229,4198400
271151,4198400
1126364,4198400
1438658,4198400
1467182,4198400
671547,4198400
1639886,4198400
305068,16781312
1119031,4198400
860639,4198400
283824,268439552
237872,1734086656
1639977,4198400
1558747,4198400
414607,4198400
1121547,4198400
1947663,4198400
669436,4198400
1559043,4198400
1560467,4198400
218422,4198400
329134,4198400
1561558,4198400
149844,4198400
262326,4198400
192074,1629093888
208881,4198400
1492207,4198400
135865,4198400
1136034,4198400
1559763,4198400
138166,4198400
1561276,4198400
1560521,4198400
218348,4198400
1558458,4198400
125994,4198400
2246507,4198400
1141272,4198400
1048872,4198400
526487,4198400
1505598,4198400
119621,4198400
2676029,1547567104
262217,4198400
1076758,4198400
2736853,4198400
487871,268439552
499435,268439552
173271,268439552
1561042,4198400
1872584,4198400
1560758,4198400
319509,4198400
268627,4198400
193112,268439552
301509,4198400
1925615,4198400
2737783,4198400
685987,4198400
1491958,4198400
1559072,4198400
217632,4198400
1639722,4198400
150611,4198400
1069167,4198400
127115,4198400
1560519,4198400
135919,4198400
1595579,4198400
1505712,4198400
1505850,4198400
260141,4198400
136262,4198400
219609,4198400
134574,4198400
801979,1677660160
113654,4198400
159160,1993084928
169429,1285754880
635189,4198400
1817358,4198400
624991,268439552
735329,4096
2009976,4198400
1560880,4198400
1560988,4198400
137296,4198400
140730,4198400
1713231,4198400
543827,4198400
1561666,4198400
1560693,4198400
1637845,4198400
1561059,4198400
1709206,4198400
499763,268439552
499378,268439552
59955,268439552
1491794,4198400
125033,268439552
216462,4198400
1558173,4198400
1560594,4198400
1560888,4198400
1837568,4198400
1127095,4198400
908383,16777216
1759680,4198400
1998859,4198400
157495,4198400
1959985,4198400
2366149,4198400
122518,4198400
388026,1972113408
2736192,4198400
132184,4198400
223657,4198400
1560130,4198400
227177,4198400
1821356,4198400
246552,268439552
2517750,4198400
155870,4198400
1639936,4198400
125326,4198400
1560189,4198400
150180,268439552
163067,268439552
1558834,4198400
565836,268439552
207010,318771200
531177,268439552
176607,268439552
1080124,4198400
233617,4198400
1518932,4198400
98858,4198400
1542267,4198400
2737827,4198400
169750,535498752
1833822,4198400
96110,4198400
829794,4198400
1559090,4198400
2736191,4198400
1558957,4198400
380738,4198400
1560704,4198400
1559565,4198400
1128793,4198400
1553348,4198400
2103929,4198400
1639792,4198400
132350,4198400
1135607,4198400
1523433,4198400
1577642,4198400
264486,4198400
1553628,4198400
168718,4198400
172587,268439552
200727,268439552
1639664,4198400
1557195,4198400
326919,268439552
2118380,4198400
1869282,268439552
126175,4198400
1558473,4198400
1724548,4198400
1558489,4198400
292150,16781312
141721,4198400
197042,4198400
761732,4198400
1560745,4198400
1560306,4198400
1675616,4198400
2282671,4198400
226229,1830096896
1979474,4198400
1576261,4198400
267419,4198400
132524,4198400
138295,4198400
1639494,4198400
1800760,4198400
195695,4198400
1129202,4198400
140936,4198400
133279,4198400
212217,4198400
1661582,4198400
1561106,4198400
1560597,4198400
331700,4198400
974166,4198400
1560969,4198400
730738,4198400
173935,4198400
209143,4198400
381459,268439552
320207,4198400
1560329,4198400
1558593,4198400
1113081,4198400
210717,4198400
1737258,4198400
2736793,4198400
1113974,4198400
191101,1832849408
189795,4198400
232640,268439552
355143,0
214949,4198400
2735852,4198400
1492044,4198400
154257,268439552
1739611,4198400
220622,4198400
1558970,4198400
463112,4198400
259109,4198400
1560609,4198400
1093156,4198400
2101621,4198400
774894,4198400
259703,4198400
2048728,4198400
1522499,6295552
135282,4198400
1640038,4198400
214275,4198400
57906,268439552
1558288,4198400
390421,1425674240
1926801,4198400
113934,4198400
1129216,4198400
1557058,4198400
1121536,4198400
142164,4198400
994207,4198400
263045,4198400
1560754,4198400
142822,268439552
233748,4198400
1577381,4198400
1560408,4198400
2042897,4198400
815457,4198400
1558452,4198400
1553171,4198400
1553903,4198400
1560940,4198400
150789,4198400
1266127,4198400
499846,268439552
1279733,4198400
1807929,4198400
216105,268439552
535443,4198400
1560335,4198400
1114677,4198400
453205,2083917824
1558450,4198400
1492251,4198400
1560950,4198400
1653327,268439552
227471,268435456
1793200,4198400
1748408,4198400
214787,1840119808
2722753,4198400
641927,4198400
1558258,4198400
141420,1831931904
1559390,4198400
1424900,4198400
222837,4198400
1968743,4198400
111602,4198400
161728,1753747456
775505,4198400
1477065,4198400
225888,4198400
1136280,4198400
194235,4198400
254449,4198400
2076082,4198400
2733068,4198400
1602375,4198400
122901,4198400
1666194,4198400
1639566,4198400
212252,4198400
2092793,4198400
1378843,4198400
2737159,4198400
59351,268439552
1794349,4198400
2869390,4198400
1071150,4198400
135198,4198400
1146845,4198400
1559037,4198400
136004,4198400
425718,4198400
298307,1733234688
1557295,4198400
134547,4198400
1559828,4198400
267533,4198400
1479777,4198400
220419,4198400
197061,4198400
1751936,4198400
2284300,4198400
199389,4198400
57029,268439552
874437,4198400
98696,4198400
122617,4198400
251612,4198400
677497,4198400
620899,4198400
1489663,4198400
435050,4198400
1553433,4198400
1492158,4198400
520024,4198400
710833,4198400
1560794,4198400
1787909,4198400
199262,268439552
1559108,4198400
184536,1681395712
61745,4198400
1138724,4198400
788914,4198400
139780,4198400
1342629,4198400
179220,268439552
1558128,4198400
1056399,4096
1639763,4198400
2069808,4198400
1111368,6098944
1468833,4198400
189923,1276383232
1915472,4198400
141741,4198400
1115684,4198400
882955,4198400
1538495,4198400
248643,4198400
377286,268435456
799453,4198400
915676,746586112
258029,4198400
1054497,6098944
1139083,4198400
1561010,4198400
788285,1744834560
199692,4198400
1522496,4198400
1737635,4198400
681846,4198400
2190002,4198400
248065,4198400
122823,4198400
2000836,4198400
225352,1833832448
1559651,4198400
209627,4198400
1505346,4198400
560849,1930825728
163777,1993084928
1694220,4198400
2288386,4198400
1489426,4198400
1560439,4198400
126185,4198400
1558804,4198400
2078539,1831342080
1492109,4198400
1515437,4198400
1553425,4198400
1553997,4198400
1560711,4198400
184411,4198400
1558061,4198400
231660,4198400
157772,16781312
1610123,4198400
204124,1632636928
200936,268435456
1558895,4198400
134854,4132864
1905233,4198400
182982,4198400
762822,4198400
2046024,4198400
2084666,4198400
559611,1930825728
1561091,4198400
232487,4198400
494039,268439552
1558395,4198400
1780474,4198400
62779,268439552
1129275,4198400
167354,268439552
2737992,4198400
139762,4198400
2737295,4198400
1491709,4198400
654905,16781312
1559169,4198400
1631544,4198400
153889,184553472
136839,4198400
884582,4198400
1561599,4198400
794072,4198400
1811053,4198400
1560907,4198400
573918,4198400
1561574,4198400
1560334,4198400
2194511,4198400
974714,4198400
402510,268439552
191718,268439552
234824,4198400
638969,268439552
1384134,4198400
131970,4198400
1561777,4198400
142642,268439552
259809,4198400
248485,4198400
1792217,4198400
681733,4198400
1561261,4198400
347873,268439552
1556152,4198400
218786,4198400
1721034,4198400
164892,4198400
2737641,4198400
1927558,4198400
594440,4198400
1553156,4198400
1505883,4198400
792236,4198400
1639615,4198400
1491834,4198400
1560453,4198400
1556373,4198400
3001694,4198400
1558976,4198400
169401,16781312
179626,1342181376
102451,2085359616
225061,4198400
143005,1830813696
146268,4198400
1560501,4198400
179936,4198400
1706089,4198400
163641,268439552
231108,4198400
2115955,4198400
1557577,4198400
1965794,4198400
1505339,4198400
251409,268439552
1791945,4198400
1560883,4198400
213466,4198400
132360,4198400
853432,4198400
1582270,4198400
257910,4198400
244343,4198400
2301211,4198400
1677154,4198400
368256,4198400
541921,4198400
913019,4198400
98754,4198400
1288638,4198400
1561185,4198400
1103863,4198400
139120,4198400
1110600,4198400
1206760,4198400
332904,4198400
147176,4198400
133445,4198400
1747496,4198400
1120894,4198400
171360,4198400
649295,4198400
136683,4198400
770952,268439552
1560654,4198400
136161,4198400
1560909,4198400
190257,4198400
153298,4198400
123393,4198400
1558198,4198400
1639531,4198400
1561165,4198400
1492028,4198400
496917,268439552
2097456,4198400
157863,268439552
139559,4198400
2736799,4198400
671622,4198400
1783275,4198400
260174,4198400
2435482,4198400
174603,268439552
203332,4198400
3654248,4198400
1489490,4198400
624005,4198400
1505737,4198400
3166542,4198400
1950133,4198400
286403,268439552
261336,536612864
145993,4198400
3153951,4198400
147951,4198400
121521,4198400
1553165,4198400
1779027,4198400
329113,4198400
1561788,4198400
1560374,4198400
139886,4198400
1492047,4198400
1559726,4198400
1130288,4198400
1530164,4198400
1113038,4198400
159162,1857556480
1790049,4198400
160483,4198400
330307,4198400
1647325,4198400
152143,4198400
135707,4198400
202580,4198400
2735582,4198400
85087,268439552
1535649,4198400
139511,4198400
133672,4198400
1640197,4198400
2735647,4198400
282933,4198400
1559129,4198400
1858885,4198400
605534,4198400
1558295,4198400
543738,4198400
440467,268439552
133551,4198400
1719346,4198400
2735672,4198400
275065,268439552
184748,4198400
305792,1830223872
140473,4198400
177102,268439552
1639549,4198400
1137549,4198400
1766433,4198400
133523,4198400
646525,4198400
139866,4198400
183584,268439552
262730,4198400
1505921,4198400
1556754,4198400
1557658,4198400
48596,4198400
1558126,4198400
511389,268439552
285345,1616449536
127350,4198400
1639340,4198400
625597,4198400
155052,1993084928
2927384,4198400
1689747,4198400
123685,4096
1227145,4198400
1876254,4198400
1488596,4198400
1558291,4198400
142379,268439552
270525,4198400
136306,4198400
137406,4198400
1568785,4198400
158488,1529286656
1687999,4198400
2736131,4198400
1133916,4198400
380754,4198400
1442439,4198400
167354,1881673728
1492459,4198400
1792233,4198400
251581,4198400
2107989,4198400
103750,4198400
1506033,4198400
173378,1259540480
1557361,4198400
321231,4198400
335162,268439552
211048,268439552
1561775,4198400
729810,4198400
524955,268439552
1197209,4198400
148547,268439552
1145056,4198400
320106,16777216
1558344,4198400
2044088,4198400
1639910,4198400
134791,4198400
1892800,4198400
450295,2083917824
869743,4198400
427453,268439552
448456,4198400
123773,4198400
1134472,4198400
1660773,4198400
1558526,4198400
1827689,4198400
1560970,4198400
1505509,4198400
1819717,4198400
1561059,4198400
1492012,4198400
1561899,4198400
1673292,4198400
1385298,4198400
180677,4198400
782890,4198400
1560838,4198400
1776260,4198400
135757,4198400
103037,4198400
905269,4198400
1558470,4198400
209560,268439552
1505244,4198400
247315,4198400
1505944,4198400
160609,1706299392
265525,1598099456
301038,268439552
736104,4198400
137038,4198400
1558773,4198400
1635260,4198400
73515,4198400
124144,4198400
224550,4198400
290688,268439552
1972351,4198400
271256,4198400
123606,4198400
1121423,4198400
605282,4198400
2736800,4198400
1560770,4198400
964564,4198400
290480,268439552
2086994,4198400
514810,4198400
108356,4198400
126418,4198400
1561459,4198400
490150,4198400
154723,4198400
277394,4198400
186129,1930170368
1560552,4198400
152778,184553472
57752,268439552
292553,4198400
138782,4198400
486715,268439552
157807,268439552
227087,1694502912
51575,268439552
1489741,4198400
1561442,4198400
1639914,4198400
1557430,4198400
1559436,4198400
1559618,4198400
123875,268439552
1108451,4198400
338447,16781312
139646,4198400
1735495,4198400
239240,4198400
1491846,4198400
3275909,4198400
1757331,4198400
180003,268439552
1553633,4198400
1560513,4198400
1561340,4198400
126290,4198400
115512,4198400
124005,4198400
209606,4198400
880411,4198400
1558568,4198400
1491998,4198400
2099726,4198400
1793770,4198400
1666812,4198400
2735733,4198400
1505883,4198400
157678,268439552
1561036,4198400
2733648,4198400
1556511,4198400
1560593,4198400
1044433,4198400
721333,268439552
260636,4198400
229053,4198400
183886,4198400
2735953,4198400
3176565,4198400
709450,4198400
1557173,4198400
217549,4198400
1559276,4198400
1856769,4198400
219002,4198400
1109758,4198400
139880,4198400
134985,4198400
542252,4198400
257871,1834029056
160527,5246976
314792,385880064
103487,4198400
122670,4198400
283948,4198400
1560483,4198400
1556173,4198400
128146,4132864
487426,268439552
1557640,4198400
2736890,4198400
194621,4198400
211690,4198400
1776578,4198400
429569,268435456
165149,4198400
368123,4198400
1561553,4198400
2005669,4198400
1556900,4198400
508516,4198400
320786,268439552
499752,268439552
155689,4198400
138671,184553472
157788,16781312
1558142,4198400
299580,1620774912
1639639,4198400
830697,1575161856
1557025,4198400
1340175,4198400
664093,1249906688
223124,4198400
2733194,4198400
1710418,4198400
249912,268439552
2110229,4198400
105394,4198400
257420,4198400
1949518,4198400
793044,268439552
1505524,4198400
1620614,4198400
2531176,4198400
1122909,4198400
1571023,4198400
1113068,4198400
240413,4198400
272252,4198400
125431,4198400
190147,4198400
495687,268439552
239182,4198400
127182,4198400
1561098,4198400
1559273,4198400
214323,4198400
95086,4198400
1846930,4198400
2736659,4198400
1275406,268439552
1978009,4198400
282516,536608768
1134906,4198400
56271,268439552
1560442,4198400
1829361,4198400
557850,2083917824
135786,4198400
1639925,4198400
243088,4198400
164430,268439552
1557475,4198400
183019,4198400
833768,4198400
122676,4198400
2554595,4198400
139640,4198400
1557322,4198400
912367,268439552
261083,4198400
1560799,4198400
693659,4198400
1574007,274272256
181809,4198400
1666846,4198400
362834,4198400
1949577,4198400
162323,268439552
2074676,4198400
1491905,4198400
1141825,4198400
1558085,4198400
110903,268439552
498987,268439552
242417,4198400
636751,4198400
1553191,4198400
176646,268439552
1559016,4198400
1791152,4198400
2736857,4198400
1557634,4198400
198237,268439552
2183002,4198400
1489421,4198400
1560798,4198400
508415,4198400
255079,4198400
1558795,4198400
136321,4198400
261811,4198400
1496990,4198400
2881306,4198400
2276048,4198400
194429,5246976
372170,1602228224
1784855,4198400
130478,4198400
270986,1832587264
1138452,4198400
1560605,4198400
1557617,4198400
288874,268439552
621998,4198400
469015,4198400
161629,4198400
1286088,4198400
1788424,4198400
1639363,4198400
1816653,4198400
1273784,4096
775549,4198400
1560773,4198400
1560844,4198400
228516,4198400
1561581,4198400
1639664,4198400
593594,1700794368
144582,268439552
1560388,4198400
1201438,4198400
1560974,4198400
1505414,4198400
103131,4198400
143915,268439552
111117,4198400
230213,4198400
1561087,4198400
2098381,4198400
2655795,4198400
152238,268439552
2202675,4198400
634355,4198400
1553104,4198400
188430,268439552
1505509,4198400
2737268,4198400
155425,1929842688
806036,4198400
1553797,4198400
224326,4198400
1558197,4198400
111994,4198400
1560290,4198400
1110408,4198400
1639928,4198400
123576,4198400
141758,4198400
1558446,4198400
1557198,4198400
138871,1929711616
823028,4198400
509011,268439552
262716,4198400
1561348,4198400
259819,4198400
1560841,4198400
124778,4198400
247940,268439552
1774132,4198400
1266319,4198400
1133219,4198400
1559607,4198400
545089,4198400
177557,4198400
263042,1303646208
1561840,4198400
258769,4198400
138593,4198400
2031713,4198400
1996543,4198400
1667492,4198400
489549,268439552
854062,4198400
1588611,4198400
3515493,4198400
359452,268439552
638644,4198400
890839,4198400
1643269,4198400
176358,4198400
1147773,4198400
148743,4198400
187298,4198400
248149,268439552
2085657,4198400
1378289,4198400
1820764,268439552
1560171,4198400
196568,4198400
1505424,4198400
2390475,4198400
2011857,4198400
1553776,4198400
1557429,4198400
124579,4198400
1666586,4198400
181917,4198400
1744494,4198400
141655,268439552
180964,268439552
106117,4198400
815669,4198400
165021,268439552
157649,268439552
1560562,4198400
533080,1370755072
1103011,4198400
1556950,4198400
1144730,4198400
1793721,4198400
1090542,4198400
493591,4198400
1492061,4198400
865210,4198400
1558905,4198400
140658,4198400
2453066,4198400
154856,268439552
123552,4198400
1557172,4198400
1758023,4198400
139665,268439552
486157,268439552
2026118,4198400
135521,4198400
1573649,4198400
136497,4198400
122592,4198400
1560402,4198400
222891,4198400
1560685,4198400
136473,4198400
1639686,4198400
239031,268963840
158035,4198400
1639609,4198400
123757,4198400
1602661,4198400
1553181,4198400
1722218,4198400
259681,4198400
2737318,4198400
785666,268439552
154712,4198400
1738474,4198400
1561142,4198400
200351,16777216
1561258,4198400
1561720,4198400
1561662,4198400
631024,4198400
229479,4198400
1144510,4198400
135376,4198400
1560715,4198400
173514,268439552
1134660,4198400
1559117,4198400
1558119,4198400
1560359,4198400
126981,4198400
199286,4198400
102208,4198400
1675631,4198400
123006,4198400
1147800,4198400
1561126,4198400
159074,1887178752
1561137,4198400
1639707,4198400
1559236,4198400
190017,4198400
226881,16781312
218244,4198400
2736049,4198400
1091088,4198400
275619,4198400
1553667,4198400
224000,4198400
1791018,4198400
513763,4198400
194486,4198400
272505,4198400
1553350,4198400
1737214,4198400
1117163,4198400
222196,4198400
1560885,4198400
1792428,4198400
1561130,4198400
129422,268439552
1554032,4198400
1639761,4198400
1639781,4198400
1606606,4198400
122806,4198400
1928694,4198400
1558324,4198400
1561985,4198400
1893285,4198400
1558043,4198400
206465,4198400
468921,2083913728
1920232,4198400
1137691,4198400
499378,1602752512
1559181,4198400
161475,1593249792
221518,4198400
1645671,4198400
213963,4198400
1558096,4198400
127850,4132864
2126088,4198400
164957,1767641088
264979,1836060672
1505460,4198400
1135066,4198400
796223,4198400
814397,4198400
153159,4198400
1544821,4198400
1492283,4198400
123635,4198400
1997153,4198400
1559415,4198400
1756327,4198400
252990,4198400
1896484,4198400
150438,268439552
498943,268439552
136675,4198400
2736211,4198400
1560740,4198400
2735174,4198400
2736328,4198400
1736217,4198400
2062380,4198400
1557836,4198400
1505476,4198400
136459,4198400
883934,5836800
1667688,4198400
478633,2083786752
508390,268439552
1490035,4198400
1772047,4198400
1639828,4198400
1505338,4198400
1571222,4198400
1600973,4198400
96794,268439552
1561064,4198400
1129238,4198400
266530,4198400
424616,1602752512
182488,4198400
1907303,4198400
127563,4198400
1765163,4198400
1639213,4198400
240305,385875968
190578,4198400
2737092,4198400
251809,4198400
260681,4198400
465806,4198400
385412,268439552
135835,4198400
1561780,4198400
180868,4198400
1408712,4198400
157831,268439552
1561132,4198400
125985,4198400
1679158,4198400
265750,4198400
460046,4198400
1824779,4198400
234209,4198400
168243,1836322816
169555,4198400
176661,1522667520
164169,268439552
289769,268439552
1558781,4198400
1639804,4198400
177812,268435456
1555618,4198400
171973,4198400
1558800,4198400
1560630,4198400
237372,4198400
218334,4198400
3172765,4198400
1559224,4198400
1553567,4198400
150838,4198400
259699,4198400
260909,4198400
1558009,4198400
494119,4198400
293492,1335955456
2355133,1073418240
155493,268439552
624642,4198400
1558380,4198400
126316,4198400
250474,4198400
1491609,4198400
233961,4198400
126153,4198400
303558,4198400
1791280,4198400
1559089,4198400
1560756,4198400
1132850,4198400
1561648,4198400
1560096,4198400
1259412,0
1247829,4198400
1560368,4198400
659162,4198400
1121244,4198400
679220,16781312
1100449,4198400
725398,4198400
1557140,4198400
662540,16777216
486437,16781312
491219,2084704256
1553279,4198400
1748783,4198400
677572,4198400
221938,4198400
1783778,4198400
153479,184553472
1293053,4198400
1621139,4198400
1827489,4198400
1557304,4198400
1561910,4198400
213373,1279987712
617750,4198400
1559370,4198400
1639978,4198400
1558157,4198400
1505604,4198400
169554,1305612288
1505980,4198400
1769541,4198400
2737036,4198400
1558853,4198400
897836,4198400
283193,1617235968
1556412,4198400
1934967,4198400
1561141,4198400
162850,268439552
135897,4198400
139483,4198400
220303,4198400
1492419,4198400
1882557,4198400
388003,4198400
2734823,4198400
1561140,4198400
500096,268439552
136792,4198400
1560617,4198400
453858,1303908352
133818,4198400
241062,4198400
123648,4198400
1559093,4198400
2935710,4198400
2071677,4198400
128108,4198400
137386,4198400
1902500,4198400
1913135,4198400
500257,268439552
1561269,4198400
221134,4198400
139445,4198400
602467,4198400
1139658,4198400
59500,268439552
802258,4198400
60980,268439552
1559119,4198400
1556862,4198400
1553848,4198400
1559173,4198400
1644203,4198400
2735851,4198400
1560583,4198400
1560673,4198400
794429,4198400
283785,4198400
158101,1518997504
920783,4198400
1560292,4198400
1780448,4198400
1556635,4198400
1560620,4198400
1559602,4198400
1128297,4198400
124215,4198400
1558769,4198400
118760,4198400
2735984,4198400
104157,4198400
135674,4198400
1561707,4198400
139207,268439552
1122737,4198400
1553308,4198400
448210,268439552
1774824,4198400
1637362,16781312
2270582,4198400
458008,2084311040
798139,4198400
264568,16781312
136039,268439552
188298,4198400
263534,268439552
225347,4198400
1560392,4198400
1552790,4198400
243863,4198400
78874,4198400
197658,4198400
2007945,4198400
1720174,4198400
1558618,4198400
1639919,4198400
994036,5902336
1137600,4198400
260813,4198400
1869153,4198400
477546,4198400
496675,268439552
219337,4198400
136557,4198400
135956,4198400
1489422,4198400
225952,4198400
134666,4198400
692503,83890176
1786532,4198400
226539,807407616
345756,268439552
144244,4198400
1561156,4198400
1072674,4198400
1560848,4198400
1715783,4198400
801852,4198400
1098773,4198400
2035185,4198400
512306,4198400
212065,4198400
1553229,4198400
139383,4198400
1556913,4198400
313819,4198400
168654,4198400
195856,16777216
138638,4198400
1489492,4198400
1552757,4198400
590194,4198400
1872633,4198400
163595,4198400
544494,4198400
2735191,4198400
271846,4198400
1558363,4198400
1737795,4198400
2736832,4198400
620958,4198400
1505134,4198400
2736325,4198400
206434,1833635840
116678,4198400
819361,5771264
1491560,4198400
1138611,4198400
1560735,4198400
1785953,4198400
1559891,4198400
1561929,4198400
134385,4198400
1387574,4198400
1559073,4198400
1560764,4198400
902521,4198400
261248,4198400
320652,268439552
1557088,4198400
1692229,4198400
1553592,4198400
250536,4198400
2127206,4198400
362494,268439552
972489,4198400
157558,4198400
488150,268439552
1767703,4198400
343924,1835732992
1446021,4198400
1560495,4198400
1786849,4198400
260246,4198400
498765,268439552
1560672,4198400
1129259,4198400
146391,4198400
425501,1811943424
2402705,4198400
1126618,4198400
801641,4198400
178151,4198400
258897,4198400
1668581,4198400
2735645,4198400
1505541,4198400
2252709,4198400
2007081,4198400
1560276,4198400
764066,268439552
203946,4198400
126311,4198400
262641,4198400
1557250,4198400
207965,4198400
135767,4198400
1138766,4198400
852986,16781312
141953,1733820416
257479,268439552
268338,4198400
992030,4198400
2125992,4198400
1117054,4198400
246853,4198400
1561142,4198400
1556257,4198400
149351,4198400
